Entry ID,Date,Year,State,Local Government Area,Cases,Deaths,Confirmed,Hospitalised/Treated ,CFR (%),M/F,Age,OCV Delivered,Population,"Cases/100,000","Deaths/100,000",IDP/Displacement,Socio-cultural,Food/Water,Environmental,Rural/Urban,Sanitation & Hygiene,Education,Occupation,Household/Setting,Conflict (Y),Interventions ,Aid,Reference
,,,Kogi,,16,,,,,,,,"195,874,740",0.0082,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,129,,,,,,,,"195,874,740",0.0659,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-7-15-1,15 Jul,2018,,,671,8,3,,1.192,,,,"195,874,740",0.3426,0.0041,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,51,,,,,,,,"195,874,740",0.0260,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,95,,,,,,,,"195,874,740",0.0485,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,28,,,,,,,,"195,874,740",0.0143,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Cross River,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,13,,,,,,,,"195,874,740",0.0066,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,101,,,,,,,,"195,874,740",0.0516,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Plateau,,28,,,,,,,,"195,874,740",0.0143,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,350,,,,,,,,"195,874,740",0.1787,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-7-15-2,15 Jul,2018,,,367,4,12,,1.090,,,,"195,874,740",0.1874,0.0020,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Adamawa,,42,,,,,,,"378,815","195,874,740",0.0214,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Bauchi,,56,,,,,,,,"195,874,740",0.0286,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Katsina,,68,,,,,,,,"195,874,740",0.0347,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Niger,,14,,,,,,,,"195,874,740",0.0071,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Plateau,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Zamfara,,176,,,,,,,,"195,874,740",0.0899,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-7-22-1,22 Jul,2018,,,191,8,3,,4.188,,,,"195,874,740",0.0975,0.0041,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,24,,,,,,,,"195,874,740",0.0123,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,6,,,,,,,,"195,874,740",0.0031,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Jigawa,,10,,,,,,,,"195,874,740",0.0051,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,60,,,,,,,,"195,874,740",0.0306,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,86,,,,,,,,"195,874,740",0.0439,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-7-29-1,29 Jul,2018,,,534,12,23,,2.247,,,,"195,874,740",0.2726,0.0061,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,27,,,,,,,,"195,874,740",0.0138,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,5,,,,,,,,"195,874,740",0.0026,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Federal Capital Territory ,,20,,,,,,,,"195,874,740",0.0102,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,10,,,,,,,,"195,874,740",0.0051,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,130,,,,,,,,"195,874,740",0.0664,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,104,,,,,,,,"195,874,740",0.0531,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,19,,,,,,,,"195,874,740",0.0097,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,204,,,,,,,,"195,874,740",0.1041,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-8-5-1,5 Aug,2018,,,595,12,13,,2.017,,,,"195,874,740",0.3038,0.0061,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,9,,,,,,,,"195,874,740",0.0046,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,9,,,,,,,,"195,874,740",0.0046,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ekiti,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Federal Capital Territory ,,20,,,,,,,,"195,874,740",0.0102,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,24,,,,,,,,"195,874,740",0.0123,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,119,,,,,,,,"195,874,740",0.0608,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,122,,,,,,,,"195,874,740",0.0623,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,280,,,,,,,,"195,874,740",0.1429,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-8-12-1,12 Aug,2018,,,962,18,21,,1.871,,,,"195,874,740",0.4911,0.0092,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,10,,,,,,,,"195,874,740",0.0051,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Federal Capital Territory ,,6,,,,,,,,"195,874,740",0.0031,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Jigawa,,32,,,,,,,,"195,874,740",0.0163,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,21,,,,,,,,"195,874,740",0.0107,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,135,,,,,,,,"195,874,740",0.0689,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,136,,,,,,,,"195,874,740",0.0694,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,18,,,,,,,,"195,874,740",0.0092,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,600,,,,,,,,"195,874,740",0.3063,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-8-12-2,12 Aug,2018,,,898,22,,,2.450,,,,"195,874,740",0.4585,0.0112,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Zamfara,,575,2,,,0.348,,,,"195,874,740",0.2936,0.0010,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Katsina,,171,4,,,2.339,,,,"195,874,740",0.0873,0.0020,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,Sokoto,,152,16,,,10.526,,,,"195,874,740",0.0776,0.0082,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-8-18-1,18 Aug,2018,,,57,0,19,,0.000,,,,"195,874,740",0.0291,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,55,,,,,,,,"195,874,740",0.0281,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-8-26-1,26 Aug,2018,,,452,22,0,,4.867,,,,"195,874,740",0.2308,0.0112,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,38,,,,,,,,"195,874,740",0.0194,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,20,,,,,,,,"195,874,740",0.0102,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,169,,,,,,,,"195,874,740",0.0863,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,222,,,,,,,,"195,874,740",0.1133,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-9-2-1,2 Sep,2018,,,"1,446",20,6,,1.383,,,,"195,874,740",0.7382,0.0102,,,,,,,,,,,Rapid response team deployed,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,63,,,,,,,,"195,874,740",0.0322,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,84,,,,,,,,"195,874,740",0.0429,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,8,,,,,,,,"195,874,740",0.0041,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,153,,,,,,,,"195,874,740",0.0781,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,380,,,,,,,,"195,874,740",0.1940,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,187,,,,,,,,"195,874,740",0.0955,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Oyo,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,568,,,,,,,,"195,874,740",0.2900,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-9-9-1,9 Sep,2018,,,"1,715",38,27,,2.216,,,,"195,874,740",0.8756,0.0194,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,151,,,,,,,,"195,874,740",0.0771,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,165,,,,,,,,"195,874,740",0.0842,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,88,,,,,,,,"195,874,740",0.0449,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,216,,,,,,,,"195,874,740",0.1103,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,439,,,,,,,,"195,874,740",0.2241,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,629,,,,,,,,"195,874,740",0.3211,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-9-13-1,13 Sep,2018,Borno,,"1,102",21,64,,1.906,,,,"195,874,740",0.5626,0.0107,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Jere,414,,,,,,,,"195,874,740",0.2114,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Maiduguri,243,,,,,,,,"195,874,740",0.1241,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Magumeri,243,,,,,,,,"195,874,740",0.1241,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Kaga,29,,,,,,,,"195,874,740",0.0148,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Konduga,63,,,,,,,,"195,874,740",0.0322,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Chibok,96,,,,,,,,"195,874,740",0.0490,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Shani,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Damboa,8,,,,,,,,"195,874,740",0.0041,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-9-16-1,16 Sep,2018,,,"2,126",38,27,,1.787,,,,"195,874,740",1.0854,0.0194,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,69,,,,,,,,"195,874,740",0.0352,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,281,,,,,,,,"195,874,740",0.1435,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,94,,,,,,,,"195,874,740",0.0480,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,110,,,,,,,,"195,874,740",0.0562,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,263,,,,,,,,"195,874,740",0.1343,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kwara,,6,,,,,,,,"195,874,740",0.0031,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Lagos,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Osum,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,252,,,,,,,,"195,874,740",0.1287,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,"1,040",,,,,,,,"195,874,740",0.5310,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-9-16-2,16 Sep,2018,Adamawa,,"2,105",34,25,,1.615,,,,"195,874,740",1.0747,0.0174,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Fufore,369,7,,,1.897,,,,"195,874,740",0.1884,0.0036,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Hong,9,0,,,0.000,,,,"195,874,740",0.0046,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Maiha,170,1,,,0.588,,,,"195,874,740",0.0868,0.0005,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Mubi North,639,14,,,2.191,,,,"195,874,740",0.3262,0.0071,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Mubi South ,918,12,,,1.307,,,,"195,874,740",0.4687,0.0061,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-9-17-1,17 Sep,2018,Yobe ,,932,61,37,,6.545,,,,"195,874,740",0.4758,0.0311,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Gulani,286,,,,,,,,"195,874,740",0.1460,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Damaturu,225,,,,,,,,"195,874,740",0.1149,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Fune,102,,,,,,,,"195,874,740",0.0521,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Potiskum,54,,,,,,,,"195,874,740",0.0276,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
,,,,Gujba,265,,,,,,,,"195,874,740",0.1353,,,,,,,,,,,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA18-9-23-1,23 Sep,2018,,,"2,492",44,8,,1.766,,,,"195,874,740",1.2722,0.0225,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,94,,,,,,,,"195,874,740",0.0480,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,824,,,,,,,,"195,874,740",0.4207,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,77,,,,,,,,"195,874,740",0.0393,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,7,,,,,,,,"195,874,740",0.0036,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,151,,,,,,,,"195,874,740",0.0771,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,529,,,,,,,,"195,874,740",0.2701,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kwara,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Osun,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,233,,,,,,,,"195,874,740",0.1190,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,572,,,,,,,,"195,874,740",0.2920,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-9-30-1,30 Sep,2018,,,"2,052",18,26,,0.877,,,,"195,874,740",1.0476,0.0092,,,,,,,,,,,National emergency operations centre actived,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,107,,,,,,,,"195,874,740",0.0546,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,701,,,,,,,,"195,874,740",0.3579,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,90,,,,,,,,"195,874,740",0.0459,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,585,,,,,,,,"195,874,740",0.2987,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe ,,162,,,,,,,,"195,874,740",0.0827,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,404,,,,,,,,"195,874,740",0.2063,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-10-4-1,4 Oct,2018,Yobe,,1319,61,,,4.625,,~72% <5 yrs,,"195,874,740",0.6734,0.0311,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Gulani,420,,,,,,,,"195,874,740",0.2144,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Gujba,367,,,,,,,,"195,874,740",0.1874,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Damaturu,317,,,,,,,,"195,874,740",0.1618,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA18-10-14-1,14 Oct,2018,,,"1,226",5,7,,0.408,,,,"195,874,740",0.6259,0.0026,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,92,,,,,,,,"195,874,740",0.0470,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,291,,,,,,,,"195,874,740",0.1486,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Gombe,,56,,,,,,,,"195,874,740",0.0286,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,12,,,,,,,,"195,874,740",0.0061,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,457,,,,,,,,"195,874,740",0.2333,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,3,,,,,,,,"195,874,740",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kogi,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Oyo,,2,,,,,,,,"195,874,740",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Taraba,,1,,,,,,,,"195,874,740",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe ,,76,,,,,,,,"195,874,740",0.0388,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,230,,,,,,,,"195,874,740",0.1174,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-10-21-1,21 Oct,2018,,,954,8,25,,0.839,,,,"195,874,740",0.4870,0.0041,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,101,,,,,,,,"195,874,740",0.0516,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,11,,,,,,,,"195,874,740",0.0056,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,328,,,,,,,,"195,874,740",0.1675,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Enugu,,8,,,,,,,,"195,874,740",0.0041,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"195,874,740",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,299,,,,,,,,"195,874,740",0.1526,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Yobe,,95,,,,,,,,"195,874,740",0.0485,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Zamfara,,108,,,,,,,,"195,874,740",0.0551,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA18-10-28-1,28 Oct,2018,,,454,8,25,,1.762,,,,"195,874,740",0.2318,0.0041,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,106,,,,,,,,"195,874,740",0.0541,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
