temp_level,humidity,precipitation,frequency_outbreak_in_area,travel_patterns,mosquito_species,malaria_vectors,vectors_infection_rates,healthcare_availability,healthcare_accessibility,malaria_treatment_success_rates,land_use,mosquito_breeding_sites,stagnant_waters,iot_air_quality,iot_water_quality,presence_of_vegetation,outbreak_threshold
0,0,1,0,1,3,1,0,0,1,1,1,0,1,0,0,0,0.288397048
0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0.637866583
1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0.772382337
1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0.601681466
1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.457338299
0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.70956474
1,0,1,1,0,3,1,0,0,0,1,0,1,1,0,1,1,0.884050685
1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0.235836434
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.159175122
1,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,1,0.37546815
1,0,1,1,1,2,1,1,1,1,0,1,0,0,0,1,0,0.383954954
0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.169761444
0,1,0,0,0,3,1,0,1,0,0,1,0,1,0,1,1,0.717373135
1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.317618772
1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0.146201012
0,1,0,1,0,3,0,0,0,1,1,0,0,0,1,0,1,0.4630941
1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.568374842
1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0.82538859
1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0.670150414
0,0,1,0,0,2,1,1,0,1,0,1,1,1,1,1,0,0.773917037
1,1,0,0,1,2,0,0,1,1,1,1,0,0,0,0,1,0.270578371
1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0.192283205
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.069496413
1,0,0,1,0,3,1,0,1,1,0,1,1,0,1,1,0,0.03938643
1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0.598757131
0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,1,1,0.971131799
1,1,0,1,1,3,1,1,1,0,1,1,1,0,1,0,1,0.171840482
0,0,1,1,1,2,0,1,1,1,0,0,0,1,0,0,1,0.371565905
1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0.442588327
1,1,0,0,1,2,0,0,0,1,1,0,0,0,0,1,1,0.375170531
0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0.429735705
0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.564870524
0,0,1,1,1,3,1,0,1,0,0,0,1,0,1,1,0,0.093818138
0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0.390049541
0,0,0,1,1,2,0,1,1,0,0,0,0,0,1,0,1,0.424074149
1,0,0,0,0,3,0,1,0,0,1,1,1,0,0,0,0,0.664349296
0,1,0,0,0,3,1,1,0,1,0,1,0,0,1,1,1,0.479758406
0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0.456828384
0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0.344506983
0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0.389903707
1,0,0,0,0,3,0,1,1,1,0,0,1,0,1,1,0,0.282310344
1,1,1,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0.551113795
0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0.596156859
0,1,1,0,1,2,1,1,0,1,1,0,1,0,1,0,1,0.925231477
1,1,0,1,0,2,1,1,1,1,0,1,0,0,0,1,1,0.927272456
0,1,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0.659303311
0,1,1,0,0,3,0,0,1,1,1,1,1,0,0,1,1,0.392590834
1,0,1,1,0,2,1,1,1,1,1,1,1,0,0,1,1,0.069036145
1,0,0,1,0,3,0,0,0,1,1,1,1,0,0,1,0,0.848777231
1,0,1,1,0,3,1,1,1,1,0,0,0,0,1,1,1,0.130997227
1,0,1,0,1,2,1,1,0,1,1,1,0,1,1,0,0,0.012854996
0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0.353851016
0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0.901614963
1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0.840709095
1,0,1,1,1,2,0,1,0,1,1,1,1,0,0,1,0,0.942036849
1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0.705648436
0,0,0,1,0,2,1,0,0,1,0,1,0,1,1,0,0,0.574119947
1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0.323921389
1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0.571624197
0,1,1,1,0,2,0,0,1,0,1,1,0,1,1,1,1,0.332053081
1,1,0,0,1,2,1,0,0,0,1,0,1,1,0,1,1,0.87119568
1,0,1,0,1,3,0,0,1,1,0,1,0,0,1,1,1,0.709952292
0,1,0,0,0,3,1,1,1,0,1,0,1,0,1,0,0,0.42104967
1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0.716505696
1,0,0,1,0,2,1,0,1,1,1,1,0,0,1,1,1,0.744273414
0,1,1,0,1,3,0,1,1,1,1,0,1,0,1,1,0,0.057662231
0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0.63491667
0,1,1,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0.279966957
1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0.846536368
0,1,1,1,0,3,1,1,1,0,0,0,1,0,1,0,0,0.578738011
0,1,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1,0.491238976
1,0,1,0,1,3,1,0,0,1,1,1,0,1,1,0,0,0.633941368
1,0,1,1,0,2,0,1,0,1,1,1,0,0,0,1,1,0.943883228
1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0.740111616
0,0,1,1,0,3,1,1,0,1,0,0,0,0,1,0,1,0.967050559
1,1,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0.507749432
1,0,0,1,0,2,0,0,0,1,1,1,0,1,1,0,1,0.469867493
1,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,1,0.842598691
1,1,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0.214141625
1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0.164649666
0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0.265880125
1,1,1,0,0,3,0,0,1,0,1,1,0,1,1,0,1,0.222926897
1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.017233253
0,1,0,0,1,3,0,1,1,1,0,1,0,1,0,1,1,0.16908099
1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0.552928262
0,1,1,0,0,2,0,1,1,1,1,0,0,1,1,1,1,0.386454687
0,0,0,0,0,3,0,0,1,1,0,0,1,1,1,0,0,0.012021865
1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0.982941809
1,1,0,1,0,3,0,1,1,1,0,0,1,1,1,0,1,0.958472412
1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0.096550347
0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0.21413955
0,1,0,1,1,2,1,0,1,0,0,0,0,1,1,0,0,0.115408833
1,1,1,1,0,2,1,1,0,0,0,1,0,0,1,0,1,0.993036772
0,0,0,1,0,3,1,1,0,1,1,1,1,0,0,0,1,0.959176908
1,1,1,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0.237112785
1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0.665178725
0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0.999225102
1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0.914314037
1,1,1,1,0,2,1,1,1,0,1,1,1,0,0,1,1,0.605852792
0,1,1,0,0,2,0,1,1,1,1,0,0,1,1,0,0,0.643351493
0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.065644941
0,0,1,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0.142913032
0,1,1,0,0,3,0,1,0,1,1,1,1,1,0,0,0,0.842090793
1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.826903968
0,0,0,0,1,2,1,1,0,0,1,0,1,0,1,0,1,0.624836315
0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.946130565
0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.088760729
1,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0.74715793
0,0,0,1,1,3,1,1,0,1,0,1,1,0,1,1,1,0.107660054
1,1,0,0,1,2,0,1,0,1,1,1,1,1,1,0,1,0.160231134
0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0.291805242
0,1,1,0,0,3,1,0,1,1,0,1,1,1,1,1,1,0.628511016
1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0.977719279
1,1,0,0,0,2,1,0,1,0,0,1,1,0,1,1,0,0.661872309
1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,0.103884672
1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0.662249372
0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0.790543423
0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0.935899465
1,1,0,0,1,2,0,0,1,0,0,1,1,1,0,1,1,0.169166433
1,1,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0.719547869
0,1,0,1,0,3,0,0,1,1,1,0,1,1,1,1,0,0.307017396
1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0.252995591
1,0,0,0,0,2,0,1,0,0,1,1,0,1,1,1,1,0.474238795
1,1,0,1,0,3,1,0,0,1,1,1,1,0,0,1,1,0.625431159
1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0.765391319
1,0,1,1,1,2,1,1,0,1,0,0,1,1,1,0,1,0.379582924
1,1,0,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0.194322573
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0.697035457
0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0.13077958
0,1,1,0,0,3,1,0,0,1,1,0,1,0,1,0,1,0.310176022
1,0,1,0,0,2,0,0,1,0,0,1,1,1,1,1,0,0.407521721
0,1,0,0,0,2,0,0,1,1,1,1,1,1,1,0,1,0.696466063
0,1,0,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0.702207336
0,1,1,0,1,2,1,0,0,1,0,1,1,1,0,1,0,0.179951637
1,1,1,1,0,2,0,1,0,0,0,0,1,1,1,1,1,0.614135289
1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0.646650753
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.902571325
0,0,1,1,1,3,1,1,0,1,0,1,0,0,1,0,1,0.939938069
0,1,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0.27090889
1,1,1,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0.73556275
0,1,1,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0.973836926
1,1,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0.881722398
1,0,0,0,1,3,1,1,1,0,1,0,0,0,0,1,1,0.049390815
0,0,1,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0.268697314
0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0.255578487
0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0.605866512
0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0.60264024
1,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,0,0.439083356
1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0.895987844
0,0,1,1,0,3,1,1,1,1,0,0,0,0,0,1,0,0.331629627
0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0.468287646
1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0.91312885
0,1,1,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0.466505057
0,1,1,1,1,2,0,0,0,1,1,0,1,0,1,0,1,0.431691732
1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0.804274194
1,1,0,1,0,3,1,0,0,0,1,0,0,1,0,1,1,0.384983159
0,0,0,1,0,2,0,1,1,0,1,1,0,1,0,0,1,0.909628922
0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0.998686058
0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0.565829496
0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0.144714981
1,1,0,1,0,3,0,1,0,0,1,0,1,1,1,0,0,0.39496639
1,1,1,1,0,3,1,1,0,0,0,1,0,0,1,0,0,0.151484727
0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0.217784473
0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0.105558173
0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0.698613344
1,0,0,1,1,3,1,0,1,1,0,1,1,1,1,0,0,0.848342064
0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.489367923
1,1,1,1,1,3,0,1,0,1,0,1,1,1,1,0,0,0.306399711
1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.438636802
1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0.158027293
1,0,1,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0.166371417
0,1,0,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0.501332678
1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.78018627
1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0.521069616
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.874832744
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.886439437
1,0,0,1,0,3,0,1,0,1,1,1,1,1,0,0,0,0.185144487
1,0,0,1,1,3,1,1,1,0,1,1,1,1,1,1,0,0.700324265
1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0.462546679
0,0,1,0,1,3,0,1,0,0,1,0,1,1,1,1,1,0.311432744
1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.821180799
0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0.12716318
1,1,1,1,0,3,0,0,0,0,1,0,1,0,0,0,1,0.289431598
0,0,1,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0.293588842
0,1,1,0,1,2,0,1,0,1,0,0,0,0,0,1,1,0.707479351
1,0,1,0,0,2,0,0,1,1,1,1,0,1,1,1,0,0.48047482
1,1,1,0,0,2,1,1,1,1,0,1,1,0,1,0,1,0.425578755
1,1,0,1,1,2,0,0,0,1,1,0,0,1,1,1,1,0.516330582
1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0.752361656
1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.302022864
1,0,1,1,1,2,1,0,0,1,0,1,0,1,0,1,1,0.847037091
1,0,1,1,0,2,0,1,1,0,1,1,0,1,1,0,1,0.938092691
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0.044972521
1,1,1,1,0,3,0,1,1,1,1,1,1,1,1,0,0,0.271327707
1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0.062432431
1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.60147191
0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,1,0.828895292
0,1,1,0,1,2,0,1,1,1,1,1,0,1,1,0,0,0.965203671
1,0,0,0,0,3,0,1,1,0,0,1,0,1,1,1,1,0.509669632
0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0.019977546
0,1,1,0,1,3,1,1,0,1,0,0,0,1,0,1,1,0.346350131
1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0.51801859
0,1,0,1,1,2,1,0,0,0,0,1,0,1,1,0,1,0.438192236
0,0,1,1,0,2,0,0,1,0,1,0,1,0,0,1,1,0.06214
0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0.777036752
0,1,1,1,1,3,1,0,1,1,1,1,1,0,1,1,1,0.185448229
1,1,1,0,0,2,1,0,0,1,0,1,0,0,1,1,0,0.482711888
0,1,1,0,0,3,1,1,0,0,0,0,1,0,1,1,0,0.522327722
1,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0.244388235
1,0,1,1,1,3,0,1,1,1,1,0,1,1,1,0,1,0.073331675
0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0.137698803
1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.708347098
0,0,1,1,0,3,0,1,0,0,1,0,0,0,1,0,1,0.452493806
0,0,0,0,1,3,1,1,1,0,1,1,1,0,0,0,1,0.691833556
0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0.564533736
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0.40216873
0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.796526241
0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0.255462188
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.615700211
1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0.983201192
0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0.953672024
0,0,1,1,0,3,1,0,0,1,0,1,1,0,1,0,1,0.378710179
0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.818622504
1,1,0,1,1,2,0,1,0,1,1,1,1,1,1,0,0,0.91776227
0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0.013353641
1,0,1,0,1,3,0,0,0,1,0,1,0,1,0,1,1,0.273737594
0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0.19125725
1,1,0,1,0,3,0,0,1,1,1,0,0,1,0,1,1,0.541039736
0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0.401739608
0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0.145797749
1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0.165598473
1,0,1,1,1,2,1,1,0,1,1,0,1,1,0,1,1,0.41245707
0,1,1,1,1,3,1,1,0,1,1,1,1,1,1,0,1,0.182521126
0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0.192340407
1,0,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,0.298527686
0,1,0,0,0,3,1,0,1,0,0,1,0,0,1,1,0,0.182014474
0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0.857497465
0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0.241201596
0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.189116847
0,1,0,1,0,2,0,1,0,0,0,1,1,0,1,0,1,0.975796358
1,0,1,1,0,3,1,1,0,0,1,0,1,0,1,0,0,0.707086337
1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0.668670482
1,1,0,0,1,3,1,1,0,1,1,1,1,1,0,0,1,0.901166022
1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0.868346608
0,1,1,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0.688741173
1,1,1,0,1,3,0,1,0,1,1,0,0,1,1,0,0,0.088601628
1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0.470763266
0,1,1,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0.720618198
0,0,0,0,1,2,1,1,0,1,1,0,1,0,0,1,1,0.569493394
0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0.141692421
0,1,0,1,0,2,0,1,1,0,0,0,1,1,0,1,0,0.15327408
1,1,0,1,1,3,1,1,0,1,1,1,0,0,1,1,0,0.61916293
0,1,0,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0.524942859
1,1,1,0,0,3,1,0,1,1,1,1,1,0,1,1,0,0.982045437
0,0,0,1,0,2,1,0,0,1,1,1,0,0,1,1,0,0.690041293
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0.525064153
1,0,1,1,0,2,1,0,0,1,1,0,1,0,1,0,0,0.126167059
0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.026614148
0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0.752167099
0,1,1,1,0,3,0,0,0,1,0,1,1,1,0,0,1,0.423328924
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0.52714993
1,0,1,1,0,3,0,1,1,1,1,0,1,1,0,0,1,0.39086274
1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0.107182103
1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.860388529
1,1,1,1,0,3,0,1,1,1,0,1,1,0,1,0,1,0.045561337
1,1,0,1,0,2,1,1,1,1,0,1,0,0,0,0,1,0.52955003
0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0.782911915
1,1,1,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0.013267406
0,1,0,1,1,2,1,1,1,0,1,1,1,1,0,1,0,0.805174446
0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0.948493242
0,0,1,1,0,2,1,0,1,1,1,0,1,1,1,1,0,0.153541586
0,1,1,0,1,2,1,1,1,1,0,1,0,0,1,0,0,0.715406503
0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.835392945
1,0,1,0,1,3,0,0,1,1,1,0,0,0,0,1,1,0.275779115
0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.893216852
0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0.974539603
0,1,1,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0.640155892
0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0.409672313
1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0.727304377
0,1,1,1,0,2,1,1,1,1,0,0,0,1,1,1,0,0.54174574
1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0.422260402
1,1,1,1,0,2,0,0,1,0,0,1,0,1,1,1,0,0.951749553
0,0,0,1,1,2,1,1,1,0,1,1,0,0,0,1,1,0.19641361
1,1,0,1,1,2,1,0,1,0,0,0,1,1,1,0,1,0.264549863
1,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0.388866042
1,1,1,0,1,3,0,0,0,0,1,1,1,1,0,1,0,0.838093553
1,1,1,1,0,2,1,0,0,1,0,0,1,1,1,1,1,0.288594224
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.790181893
1,1,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0.651003475
0,1,1,0,1,2,1,1,1,1,1,1,1,1,0,0,0,0.738791063
0,1,0,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0.47255204
0,0,0,0,1,2,1,1,1,0,1,1,0,0,1,0,0,0.13335822
1,1,0,1,0,2,1,1,1,1,0,1,1,0,1,0,1,0.72658924
1,0,1,0,1,3,0,1,0,0,1,1,1,1,0,0,0,0.313983145
1,0,1,1,1,2,1,1,0,1,1,0,1,1,0,1,1,0.353098373
0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0.42063299
1,0,1,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0.761424644
0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0.616659175
1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0.510699054
0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0.043726341
0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0.200285672
0,1,1,1,1,3,0,1,0,1,1,1,0,1,0,1,1,0.897141217
1,1,0,0,0,2,0,1,1,1,1,1,1,0,1,0,1,0.867227492
0,0,0,1,1,3,0,0,0,1,0,0,0,0,1,0,1,0.486357893
1,0,0,1,0,3,0,0,1,0,0,1,1,0,0,1,0,0.702548105
0,1,0,1,0,3,1,0,0,0,1,1,0,0,0,0,0,0.946605934
1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,1,0,0.787926657
0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0.601597797
1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0.571242389
1,0,0,1,1,3,1,1,0,0,1,1,0,0,1,0,1,0.04433678
1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.056552345
1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0.406600506
0,1,0,0,0,2,0,0,1,1,1,1,1,1,0,1,1,0.158987641
0,1,1,0,0,3,1,1,1,0,1,1,1,1,1,0,1,0.160800058
1,1,1,1,0,2,1,0,1,1,0,0,0,0,1,1,1,0.669990965
0,0,1,0,1,2,1,0,0,1,1,1,0,1,1,1,1,0.495900546
0,0,1,1,0,2,1,0,0,1,1,0,0,0,1,1,0,0.548298958
0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0.393448051
0,0,1,0,1,2,0,1,1,1,1,1,1,1,1,0,1,0.434189684
1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0.80207561
1,1,1,1,1,2,0,0,0,1,0,0,0,1,1,0,0,0.308387073
1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0.857198679
1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0.970867158
0,1,1,1,1,3,0,1,0,1,0,1,1,0,0,1,0,0.37091704
1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0.709487373
1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,1,0,0.362815388
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.292100043
0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0.491816444
0,1,1,1,0,3,0,1,1,0,0,0,1,0,0,0,1,0.954295687
1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0.58632392
1,0,1,1,0,3,1,0,0,1,1,1,1,0,0,1,1,0.717966916
1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0.239776783
0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0.337721688
0,0,0,0,1,3,0,1,1,1,1,0,1,1,0,0,1,0.616790933
0,1,1,1,0,3,0,1,0,0,1,0,1,0,0,0,1,0.395051413
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0.699218864
0,1,0,1,1,2,0,0,1,0,1,0,1,1,1,1,1,0.790998277
1,1,0,0,0,2,0,1,1,0,1,0,0,0,1,0,1,0.852240299
1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.049877354
1,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0.243461968
1,0,0,0,1,2,1,1,1,0,1,0,1,0,1,0,0,0.852286811
0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0.453551375
1,0,0,0,1,2,0,0,1,1,1,1,0,0,1,1,1,0.586355004
1,1,0,1,0,3,0,0,1,1,0,0,1,1,1,1,1,0.448276464
0,0,1,1,1,3,1,0,1,1,1,1,0,1,0,0,1,0.56420168
1,0,1,0,0,3,1,1,1,0,0,0,1,1,1,0,0,0.195457122
